# Filename: ILATM2_V01_20130410_132724_smooth_nadir3seg_50pt.csv
# Input filename: ILATM1B_V01_20130410_132724.ATM4BT4.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 130410_aa_l12_cfm_itrf08_27may13_6138
# International Terrestrial Reference Frame: ITRF08
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
48441.25, 69.172387, 311.067514, 860.8336, 0.0036143, 0.0001524, 16.16, 357, 4, 15, 2
48441.25, 69.171733, 311.068838, 859.4181, 0.0235254, -0.0036774, 18.13, 603, 14, -75, 3
48441.25, 69.172281, 311.067729, 860.7503, 0.0051030, -0.0002497, 19.68, 324, 5, 0, 0
48441.50, 69.172934, 311.065528, 862.4754, 0.0275714, -0.0327173, 39.72, 503, 2, 110, 1
48441.50, 69.172302, 311.066811, 860.7161, 0.0082303, 0.0041296, 18.96, 341, 3, 23, 2
48441.50, 69.171669, 311.068094, 859.5294, 0.0273690, -0.0101811, 21.08, 619, 11, -64, 3
48441.50, 69.172133, 311.067153, 860.6051, 0.0079297, 0.0050151, 25.25, 334, 0, 0, 0
48441.75, 69.172807, 311.064911, 862.8291, 0.0228433, -0.0123522, 53.10, 505, 0, 113, 1
48441.75, 69.172196, 311.066151, 860.5456, 0.0135496, -0.0033053, 21.45, 318, 6, 29, 2
48441.75, 69.171584, 311.067391, 859.5213, 0.0277459, -0.0087423, 25.83, 625, 9, -55, 3
48441.75, 69.171985, 311.066577, 860.2906, 0.0145811, 0.0092491, 23.16, 331, 0, 0, 0
48442.00, 69.172666, 311.064320, 862.8362, 0.0116120, 0.0102305, 50.95, 518, 1, 114, 1
48442.00, 69.172069, 311.065533, 860.5616, 0.0170566, -0.0160928, 17.41, 308, 12, 32, 2
48442.00, 69.171471, 311.066746, 859.3737, 0.0211645, -0.0099301, 29.39, 626, 3, -50, 3
48442.00, 69.171838, 311.066001, 860.0407, 0.0108264, -0.0027730, 22.74, 333, 0, 0, 0
48442.25, 69.172519, 311.063741, 862.5437, 0.0026620, 0.0243837, 42.85, 535, 7, 114, 1
48442.25, 69.171924, 311.064951, 860.4844, 0.0252720, -0.0095198, 22.97, 328, 3, 32, 2
48442.25, 69.171328, 311.066161, 859.2634, 0.0163264, -0.0088514, 29.26, 607, 4, -50, 3
48442.25, 69.171690, 311.065426, 859.8749, 0.0136075, -0.0015313, 22.50, 339, 0, 0, 0
48442.50, 69.172385, 311.063132, 862.0898, -0.0049841, 0.0300170, 24.95, 538, 22, 116, 1
48442.50, 69.171784, 311.064357, 860.4583, 0.0171063, -0.0166333, 22.72, 324, 3, 33, 2
48442.50, 69.171184, 311.065582, 859.1632, 0.0108513, -0.0066222, 24.75, 588, 5, -49, 3
48442.50, 69.171542, 311.064851, 859.7991, 0.0110111, -0.0103706, 19.20, 335, 0, 0, 0
